voxel,bold_mean,dcmro2_mean,dcbf_mean,considered,cmro2_sig,finite_all
12417,-0.07349496,-4.3971148,-2.6504145,0,0,1
12418,-0.12697482,-1.8012329,-2.1054657,0,0,1
12419,1.3111879,0.2911359,4.3133917,0,0,1
12420,-0.13340181,2.7381272,4.4856095,0,0,1
12421,-0.30796748,0.9408406,3.7410784,0,0,1
12422,0.069811955,-0.28130677,3.1443741,0,0,1
12423,0.14946349,0.29425597,3.5708392,0,0,1
12424,0.19184992,16.562681,14.11918,0,0,1
12425,0.08838568,17.339931,14.404105,0,0,1
12426,0.1747257,6.1223674,6.870929,0,0,1
12427,0.2532153,5.979279,7.3909035,1,0,1
12428,0.47870743,6.1598024,7.6953125,1,0,1
12429,0.5237414,6.682414,7.4399686,1,0,1
12430,0.5625349,5.3430176,6.314754,1,0,1
12431,0.023914434,-2.3211637,-1.21845,0,0,1
12432,-0.05026253,-2.173737,-2.203431,0,0,1
12433,-0.08135772,-0.8385177,-1.6536638,0,0,1
12434,-0.1598549,0.4299111,0.0602148,0,0,1
12435,-0.10363783,3.2338574,2.8637395,0,0,1
12436,-0.045374665,-0.33904934,0.27590427,0,0,1
12437,-0.075909615,1.5036055,1.836932,0,0,1
12438,-0.20784996,6.3831644,7.4793673,0,0,1
12439,0.46597046,-3.5454206,2.1837232,0,0,1
12440,-0.58893144,-5.281425,4.5610375,0,0,1
12441,-0.8974201,-3.2627876,4.695335,0,0,1
12442,0.69264424,-1.7587123,4.109122,0,0,1
12443,0.6777278,-1.4300445,4.3139024,0,0,1
12444,0.028206702,1.0554413,3.0435808,0,0,1
12445,0.101528734,-0.49018297,2.154805,0,0,1
12446,0.28780892,0.57858276,3.3172092,0,0,1
12447,0.60388744,2.0810013,5.814831,1,0,1
12448,0.66703427,8.855524,11.861631,1,1,1
12449,0.43420628,11.517565,12.473478,1,1,1
12450,0.2648311,14.478327,13.435626,1,1,1
12451,0.24663025,6.4204936,6.926796,0,0,1
12452,0.32233214,6.18764,7.0012636,1,0,1
12453,0.4377868,6.805654,7.4450016,1,1,1
12454,0.47834817,7.777831,7.7608104,1,1,1
12455,0.06640752,-1.8785738,-0.8567352,0,0,1
12456,-0.13704172,0.9488939,-0.5172981,0,0,1
12457,-0.13461564,4.8162093,2.8520248,0,0,1
12458,-0.15625158,3.111973,1.3645515,0,0,1
12459,-0.3162271,1.9317747,1.573613,0,0,1
12460,-0.29575646,5.6854897,4.860373,0,0,1
12461,-0.10358501,-3.448861,2.1965544,0,0,1
12462,0.17397124,-0.16035274,2.5377529,0,0,1
12463,0.44556475,1.9172435,5.3656187,1,0,1
12464,0.5778879,4.6639996,8.329997,0,0,1
12465,0.460372,11.207506,12.061625,1,1,1
12466,0.29835132,13.125414,12.529406,1,1,1
12467,0.16929884,14.419931,12.573184,0,0,1
12468,0.24519813,6.170518,6.6019425,0,0,1
12469,0.31109878,6.235807,6.6268983,1,0,1
12470,0.45298117,7.4760175,7.3756995,1,1,1
12471,0.20945743,-0.48145926,0.3679169,0,0,1
12472,-0.23314781,5.574864,2.924061,0,0,1
12473,-0.3060593,8.890313,4.060604,0,0,1
12474,-0.3376211,10.982702,8.32314,0,0,1
12475,0.6648806,-7.3458114,-3.5356853,0,0,1
12476,-0.10206282,-6.796403,-5.4578686,0,0,1
12477,0.53847086,6.51556,9.44872,0,0,1
12478,0.48732144,8.417464,11.228442,1,0,1
12479,0.28540766,14.033006,12.8702135,1,1,1
12480,0.2116377,16.03521,13.098972,0,0,1
12481,0.31659055,6.6806345,6.6197467,1,0,1
12482,0.37568885,6.330811,6.6996303,0,0,1
12483,0.41175237,6.855315,7.1659393,1,1,1
12484,0.5424199,8.0428505,7.998499,1,1,1
12485,0.26020703,0.21808049,1.6887167,0,0,1
12486,0.09102343,-1.5678346,-0.5857968,0,0,1
12487,0.08051959,-1.0917358,-0.8869577,0,0,1
12488,0.01054568,0.723145,0.26331258,0,0,1
12489,-0.22531782,6.5136476,4.8958263,0,0,1
12490,-0.50148076,-9.395097,-4.622093,0,0,1
12491,-0.13109715,-8.276296,-7.05548,0,0,1
12492,-0.113083936,-6.176661,-5.6919017,0,0,1
12493,0.30233818,8.528768,10.886362,0,0,1
12494,0.53955686,9.466402,11.837856,1,0,1
12495,0.34677204,13.208835,12.006498,1,1,1
12496,0.15283833,8.556839,7.748901,0,0,1
12497,0.47908643,8.054121,7.7277064,1,1,1
12498,0.5806287,7.4954114,7.6472564,1,1,1
12499,0.57299274,7.3651466,7.9814076,1,1,1
12500,0.54119295,7.560781,8.376151,1,1,1
12501,0.0044531925,-0.14575113,1.9634874,0,0,1
12502,0.089801215,0.72210824,2.3275464,0,0,1
12503,0.0638778,2.4609056,3.6955695,0,0,1
12504,-0.12171796,8.573952,8.722473,0,0,1
12505,0.0667762,19.162506,18.919832,0,0,1
12506,0.38898164,-11.085546,-5.224246,0,0,1
12507,-0.25187236,-11.176309,-7.1712327,0,0,1
12508,-0.1296049,-7.494669,-6.456154,0,0,1
12509,0.60775584,10.391212,12.429901,1,0,1
12510,0.4978851,10.314724,11.264138,1,0,1
12511,0.3879156,11.065781,10.023528,1,0,1
12512,0.05052673,7.773822,6.735019,0,0,1
12513,0.25823316,8.892273,7.9275002,0,0,1
12514,0.48300004,9.790828,9.050128,1,1,1
12515,0.67567486,9.72174,9.240136,1,1,1
12516,0.582987,8.983878,9.35733,1,1,1
12517,0.2515238,4.691866,6.020999,1,0,1
12518,0.25214982,4.2254577,5.202768,1,0,1
12519,0.24779311,3.1152623,4.182919,1,0,1
12520,0.031304806,2.3478627,3.8791633,0,0,1
12521,-0.051901445,2.3466504,4.422145,0,0,1
12522,0.15744825,4.1483502,5.7724247,0,0,1
12523,-0.006708459,7.412884,7.709769,0,0,1
12524,-0.16688436,13.501851,12.807001,0,0,1
12525,-0.19815063,-7.4372807,-6.126181,0,0,1
12526,0.045148294,3.0979111,2.6205647,0,0,1
12527,0.02918328,3.9441013,3.5399406,0,0,1
12528,0.053518064,6.1285954,5.38609,0,0,1
12529,0.20157656,7.8830214,7.194632,0,0,1
12530,0.36873564,9.575965,8.917129,1,1,1
12531,0.48770618,9.914231,9.596628,1,1,1
12532,0.2843131,3.7864788,5.3220444,1,0,1
12533,0.46402574,3.383511,4.706158,1,0,1
12534,0.20531441,2.554675,4.2136264,0,0,1
12535,0.023882784,3.4826195,5.3822474,0,0,1
12536,0.02446559,6.107544,7.888649,0,0,1
12537,0.10921726,11.621742,11.936074,0,0,1
12538,0.44312674,16.278397,16.626413,0,0,1
12539,0.7642014,-6.2265534,-3.3641818,0,0,1
12540,0.49908772,-7.2506433,-3.8577812,0,0,1
12541,-0.12940966,-7.772184,-3.3671694,0,0,1
12542,-0.051027477,3.1725316,2.2386956,0,0,1
12543,-0.059500594,3.06963,2.3095462,0,0,1
12544,-0.02901318,3.5931997,3.3741703,0,0,1
12545,0.012437736,5.2493796,5.176487,0,0,1
12546,0.23520619,7.008958,6.9673285,0,0,1
12547,0.35230586,8.772033,8.69069,1,1,1
12548,0.3484334,3.999331,5.226789,1,0,1
12549,0.42023084,2.8725104,4.2507906,1,0,1
12550,0.30263415,1.8149784,4.351492,0,0,1
12551,0.35020137,5.518489,7.768864,0,0,1
12552,0.4055427,11.215275,13.075083,0,0,1
12553,0.7495361,24.93468,21.362965,0,0,1
12554,0.16827999,-4.614225,-1.2498859,0,0,1
12555,0.1137205,-6.2299824,-1.3419131,0,0,1
12556,0.031911958,-5.097371,-0.46109504,0,0,1
12557,-0.0049012024,3.0022295,2.390883,0,0,1
12558,0.023700181,3.553697,2.8867016,0,0,1
12559,0.05585735,4.002811,3.806351,0,0,1
12560,0.29816192,8.362769,8.84164,1,1,1
12561,0.28347462,6.708317,7.54715,1,1,1
12562,0.25314596,4.9695935,6.3078403,0,0,1
12563,0.25423077,4.0104003,5.3342037,0,0,1
12564,0.3145762,3.4285433,5.3877096,0,0,1
12565,0.5560547,4.6847405,7.499904,0,0,1
12566,0.57534385,10.728422,12.649597,1,0,1
12567,0.68366784,-4.348812,-0.52367866,0,0,1
12568,0.19946526,-6.0086107,-0.49163708,0,0,1
12569,0.28073657,-1.2964866,0.7368471,0,0,1
12570,-0.075249396,2.8536701,0.9638101,0,0,1
12571,-0.07764585,2.8424566,1.3053848,0,0,1
12572,-0.008065682,2.4446697,1.6806191,0,0,1
12573,0.117799796,3.0372307,2.4181764,0,0,1
12574,0.13555154,4.3511496,3.716039,0,0,1
12575,0.13452058,4.9499564,4.8743443,0,0,1
12576,0.18310395,5.0247707,6.105518,0,0,1
12577,0.24084154,6.1410418,7.4233484,0,0,1
12578,0.32773617,8.492106,8.766262,1,1,1
12579,0.3577283,7.2639413,8.017966,1,1,1
12580,0.48305002,5.147608,6.4525456,1,0,1
12581,0.27265695,4.708061,6.3703256,0,0,1
12582,0.45685396,6.060536,8.65942,0,0,1
12583,1.5763979,16.3455,19.5,0,0,1
12584,0.8720546,27.136925,34.516827,1,0,1
12585,-9.031618,-3.5392492,1.1386795,0,0,1
12586,-0.10221451,-4.683719,0.592241,0,0,1
12587,0.18744521,-3.1475978,1.5050213,0,0,1
12588,-0.057777934,2.9068232,1.4437474,0,0,1
12589,-0.20927954,2.5692015,1.1987562,0,0,1
12590,-0.11878936,3.0557606,1.447009,0,0,1
12591,0.052487947,3.1574583,1.9931666,0,0,1
12592,0.16650271,4.0720835,3.1750362,0,0,1
12593,0.17706886,5.2212863,4.970708,0,0,1
12594,0.24653716,6.2239985,7.5616584,0,0,1
12595,0.26439983,6.912945,7.984514,0,0,1
12596,0.27916148,7.925446,8.188591,0,0,1
12597,0.35503215,8.756096,8.552549,1,1,1
12598,0.411001,7.5687537,7.9646735,1,1,1
12599,0.52501667,6.0105658,7.31154,1,0,1
12600,0.38131887,7.1148086,9.112466,0,0,1
12601,1.246895,14.362593,16.275928,0,0,1
12602,-0.4315139,98.13172,82.14595,0,0,1
12603,2.030268,-3.0579102,3.5224395,0,0,1
12604,-0.5578941,-2.7036004,2.6558728,0,0,1
12605,-0.241639,3.6287894,4.079008,0,0,1
12606,-0.20335223,3.6549985,2.7145312,0,0,1
12607,-0.041512348,4.0382767,2.92651,0,0,1
12608,0.13674876,5.995406,6.3839593,0,0,1
12609,0.2880248,6.6092405,7.3225174,1,1,1
12610,0.41614443,6.377878,6.9723105,0,0,1
12611,0.5057833,6.097959,6.970173,0,0,1
12612,0.47099796,6.9531946,7.527088,1,0,1
12613,0.45992088,7.778088,8.463735,1,1,1
12614,0.47305042,7.965643,9.88252,1,0,1
12615,0.66665477,14.495639,16.635597,1,0,1
12616,-0.49611548,1.8670028,5.197228,0,0,1
12617,-0.27876815,3.8189783,4.756547,0,0,1
12618,-0.047689248,4.0547357,4.184948,0,0,1
12619,0.020305606,4.392652,4.445515,0,0,1
12620,0.16443232,6.313352,7.173267,0,0,1
12621,0.23207763,7.1677175,8.25201,0,0,1
12622,0.43646514,5.4849143,6.651304,0,0,1
12623,0.64105725,5.761356,7.172239,1,0,1
12624,0.5673048,8.727381,9.047429,1,0,1
12625,0.64558274,10.845787,12.3549595,0,0,1
12626,1.0381871,12.994449,17.02583,0,0,1
12627,-0.11999481,-1.8684233,5.1559825,0,0,1
12628,1.9234574,-0.577795,2.5311134,0,0,1
12629,-0.07059488,0.3761639,1.9316993,0,0,1
12630,0.0006655512,2.0431452,3.4736476,0,0,1
12631,0.087656505,2.8538475,4.052369,0,0,1
12632,0.11166779,3.925118,5.3582053,0,0,1
12633,0.075254254,4.8174343,6.417234,0,0,1
12634,0.12296081,6.0023484,7.3532367,0,0,1
12635,0.22074676,6.8844004,8.099881,0,0,1
12636,0.19183066,7.3841352,8.5435705,0,0,1
12637,0.12210357,6.9300275,8.708766,0,0,1
12638,0.7364427,5.734925,7.222702,1,0,1
12639,0.83988994,8.300826,9.757793,1,0,1
12640,0.39093634,22.281391,15.874673,1,0,1
12641,2.100575,30.348707,30.200474,0,0,1
12642,2.985891,-1.2763475,4.7172556,0,0,1
12643,1.459717,-4.031449,2.4492395,1,0,1
12644,0.17253064,-1.7094598,0.04338235,0,0,1
12645,0.093770236,-0.43335345,1.3427228,0,0,1
12646,0.1473569,0.49836016,2.3628476,0,0,1
12647,0.27343842,0.9604473,3.374771,0,0,1
12648,0.035497226,4.0402107,6.1151676,0,0,1
12649,0.25236517,5.713585,7.326857,0,0,1
12650,0.1958994,6.6749973,8.120195,0,0,1
12651,0.20374124,7.1242085,8.37824,0,0,1
12652,0.23575866,6.429191,7.9198585,0,0,1
12653,0.29206565,5.5721116,7.562712,0,0,1
12654,0.760536,7.936717,8.802049,1,0,1
12655,0.7047207,17.423584,15.333398,1,0,1
12656,-1.0480583,178.55072,40.177837,0,0,1
12657,1.0911257,-2.8866572,2.6368163,0,0,1
12658,0.6360753,-6.6918693,1.0542132,0,0,1
12659,0.36643595,-2.6197371,-0.024787549,0,0,1
12660,0.06359704,-1.742901,1.1396472,0,0,1
12661,0.23368198,1.038797,3.369875,0,0,1
12662,0.08559938,1.6064792,3.9075193,0,0,1
12663,0.18183182,4.228611,5.6305423,0,0,1
12664,0.1110397,5.010151,6.2675576,0,0,1
12665,0.08558642,5.2581058,6.666912,0,0,1
12666,0.39345774,5.3928504,6.7068396,1,0,1
12667,0.57116276,5.634461,7.4281087,1,0,1
12668,0.57064867,6.902327,8.611624,1,0,1
12669,0.7698757,12.425095,11.934648,1,0,1
12670,0.48585418,21.259329,21.87052,0,0,1
12671,2.2197115,-1.300841,4.1633053,0,0,1
12672,0.6834184,-6.087945,2.226197,0,0,1
12673,-0.120094284,-3.0086699,1.3214607,0,0,1
12674,0.14364733,-2.0409095,2.2382903,0,0,1
12675,0.076886125,1.8818403,4.248927,0,0,1
12676,-0.12551498,2.1391933,4.5487185,0,0,1
12677,0.2668012,2.2452586,3.9244382,0,0,1
12678,-0.038104083,2.7537725,4.254045,0,0,1
12679,-0.1836236,3.3926456,4.982451,0,0,1
12680,0.4447388,4.4464746,5.8989162,0,0,1
12681,1.1064885,5.3058248,7.0864286,0,0,1
12682,1.3667415,6.8471303,8.777893,0,0,1
12683,-0.024937527,-1.3353987,3.5138886,0,0,1
12684,0.6939397,-1.1615857,3.7558758,1,0,1
12685,0.6994813,0.12513879,3.7378695,1,0,1
12686,0.0037764958,0.9813786,3.651542,0,0,1
12687,0.02182962,0.51581246,3.8210027,0,0,1
12688,0.42025897,0.06069028,3.5517726,0,0,1
12689,0.79472756,0.14976257,3.1798515,0,0,1
12690,0.49077898,0.9518532,3.5961735,0,0,1
12691,0.3682594,1.9044803,4.480996,0,0,1
12692,0.94683117,3.2562428,5.7105837,0,0,1
12693,1.1794338,4.7955146,6.928567,1,0,1
12694,0.12507343,1.0147548,5.815072,0,0,1
12695,1.1113818,1.0932107,5.469985,1,0,1
12696,0.98615086,1.1874994,4.9587617,1,0,1
12697,0.24286586,-1.1457275,2.9966407,0,0,1
12698,-0.007774224,-1.7704157,2.568279,0,0,1
12699,0.08112193,-1.6475836,2.9954667,0,0,1
12700,0.34334233,-0.7839469,3.742922,0,0,1
12701,0.97039324,0.1073901,13.466718,1,0,1
12702,0.43033576,0.16038243,12.350433,0,0,1
12703,0.1884167,0.8175115,11.618729,0,0,1
12704,0.54683626,0.13614918,11.570195,1,0,1
12705,0.58142424,0.6543331,12.63795,1,0,1
12706,0.8785643,7.4456434,14.415381,1,0,1
12707,0.59499013,0.6203526,14.437602,0,0,1
12708,1.0746145,6.1026287,14.602752,1,0,1
12709,0.8527233,8.646874,13.566856,1,1,1
12710,0.58723336,8.3484,12.011582,1,1,1
12711,0.5933053,6.728418,10.645412,1,0,1
12712,0.83895874,4.927708,9.6109495,1,0,1
12713,0.734814,4.9885907,9.107453,1,0,1
12714,0.6429916,6.6336513,10.300673,1,0,1
12715,0.851424,4.869684,11.490863,1,0,1
12716,0.9057333,1.5740097,13.575584,1,0,1
12717,0.51455534,4.847674,18.579659,0,0,1
12718,0.36433128,3.7474818,12.232596,0,0,1
12719,0.6952797,7.2597156,11.62798,1,0,1
12720,0.72224844,5.215295,9.50121,1,0,1
12721,0.87225586,3.6725383,8.039274,1,0,1
12722,0.6723929,2.7588606,6.9730854,1,0,1
12723,0.7181642,3.5784953,7.2269626,1,0,1
12724,0.8175968,2.601994,7.4463325,1,0,1
12725,0.6087211,2.5603619,7.829093,1,0,1
12726,0.1434336,5.4185166,10.224116,0,0,1
12727,0.3358131,18.842829,16.600231,0,0,1
12728,0.5180525,68.34221,33.683014,0,0,1
12729,0.83599335,145.58925,78.54304,0,0,1
12730,0.90838045,-19.693066,-874.11206,0,0,1
12731,2.3887787,9.985072,10.850406,1,0,1
12732,1.2374806,10.102432,13.811421,0,0,1
12733,0.66108346,5.1933293,8.952911,1,0,1
12734,0.7752492,3.3136723,7.39626,1,0,1
12735,0.64076155,2.150978,6.521257,1,0,1
12736,0.3133381,1.9480624,6.5171814,0,0,1
12737,0.56566966,2.37744,6.260454,1,0,1
12738,0.42654777,1.8642354,4.764127,1,0,1
12739,0.5308504,2.5841358,4.93758,1,0,1
12740,0.71918947,3.077621,5.671149,1,0,1
12741,0.98861873,2.656348,6.997099,1,0,1
12742,0.93032014,3.2270744,9.722804,1,0,1
12743,0.7900952,5.286492,14.012297,0,0,1
12744,0.5419092,4.8579917,8.530937,1,0,1
12745,0.6387106,3.5985038,7.4824047,1,0,1
12746,0.5218877,2.3894293,6.7966585,1,0,1
12747,0.46451357,2.1767993,6.8334503,1,0,1
12748,0.4008797,2.0672057,6.51686,1,0,1
12749,0.46187973,2.5524266,6.3771715,1,0,1
12750,0.7980296,0.8374128,4.992654,1,0,1
12751,1.0301269,0.94523907,4.6285157,1,0,1
12752,0.9171327,1.2878736,4.6345363,1,0,1
12753,0.65871704,1.6291758,4.7580833,1,0,1
12754,0.4817426,2.3895483,5.386747,0,0,1
12755,0.70644486,2.9923413,5.6792245,0,0,1
12756,0.5737366,4.332554,6.2687683,1,0,1
12757,0.39834982,5.318659,7.2287097,0,0,1
12758,0.5802693,6.3798385,8.571141,0,0,1
12759,0.63269144,6.3940716,12.646421,0,0,1
12760,4.305698,13.670438,15.441108,0,0,1
12761,2.8548813,10.3902235,14.656228,1,0,1
12762,1.442558,8.895241,13.936391,1,0,1
12763,0.49424544,3.9021623,7.080197,1,0,1
12764,0.3441605,2.5686018,6.2920027,0,0,1
12765,0.4988119,1.9382776,5.8980956,1,0,1
12766,0.5315165,1.6188214,5.7236056,1,0,1
12767,0.39184168,2.1842356,6.029462,1,0,1
12768,0.7589642,2.447268,6.832344,1,0,1
12769,1.1102746,2.6472611,6.7263966,1,0,1
12770,0.30089685,3.118155,6.458159,1,0,1
12771,0.17135355,3.5872297,6.850211,0,0,1
12772,0.335767,4.0456114,7.271653,1,0,1
12773,0.532207,3.7137556,6.5865326,0,0,1
12774,0.6368283,3.3526247,5.2920485,0,0,1
12775,0.34579438,3.737735,5.874549,1,0,1
12776,0.18202998,4.241306,9.789351,0,0,1
12777,3.2424297,10.402403,14.799311,1,0,1
12778,1.9005326,8.468828,13.00416,1,0,1
12779,1.1504117,9.171354,11.384279,1,1,1
12780,0.6342623,7.6056914,10.02842,1,1,1
12781,0.53512204,7.139371,9.61393,1,1,1
12782,0.37981433,2.3760395,4.675688,1,0,1
12783,0.55441225,1.4646381,4.301603,1,0,1
12784,0.56275725,1.0516672,4.5150733,1,0,1
12785,0.3697397,1.8073112,5.4342585,1,0,1
12786,0.43592903,5.4477906,9.24857,1,0,1
12787,0.5970481,5.812778,9.766448,1,0,1
12788,0.5411957,4.955656,9.207853,1,0,1
12789,0.26700905,4.5678797,8.593004,1,0,1
12790,0.106928326,3.8781216,8.234068,0,0,1
12791,0.2922944,3.0677876,7.5058217,0,0,1
12792,0.6442908,2.2738008,5.7026696,1,0,1
12793,0.5666632,1.3986056,3.8498685,1,0,1
12794,0.46504015,0.0087478645,2.776511,1,0,1
12795,0.3811723,-0.23184125,2.900285,0,0,1
12796,-0.20787999,0.94079113,5.635381,0,0,1
12797,2.9134927,8.636858,12.54944,1,0,1
12798,1.9859177,5.8561707,10.756536,1,0,1
12799,0.9000327,6.403154,8.996884,1,0,1
12800,0.63689107,5.981794,8.343734,1,0,1
12801,0.514389,6.2272954,8.285685,1,1,1
12802,0.5122237,2.2678912,3.6852462,1,0,1
12803,0.46679085,1.305426,3.8234332,1,0,1
12804,0.2174373,1.990313,4.886851,0,0,1
12805,0.18259406,8.178966,11.188844,1,1,1
12806,0.37702182,8.336668,12.041613,1,1,1
12807,0.44453418,6.98693,11.179928,1,1,1
12808,0.2526177,5.591908,9.837943,1,0,1
12809,0.15928026,2.9540367,8.1092415,0,0,1
12810,0.27435634,2.4471467,7.7568088,0,0,1
12811,0.5688885,2.6671891,7.45342,1,0,1
12812,0.5179452,2.3574607,6.441639,1,0,1
12813,0.3777489,-0.31316003,2.6814117,0,0,1
12814,-0.12770826,0.6225626,4.8355,0,0,1
12815,0.3365013,3.416239,4.469106,1,0,1
12816,0.3197822,2.4713342,4.4800663,1,0,1
12817,0.14838861,2.5975661,4.8777523,0,0,1
12818,0.2018294,9.449811,11.880543,1,1,1
12819,0.26411676,9.855993,13.424763,1,1,1
12820,0.14359292,2.5808268,7.703568,0,0,1
12821,0.2820914,2.7662163,8.069361,1,0,1
12822,0.43680406,3.8440514,8.737457,1,0,1
12823,0.494297,4.0520153,8.816636,1,0,1
12824,0.37263373,-1.8240222,2.9588726,0,0,1
12825,0.68297637,0.11958678,4.527445,0,0,1
12826,1.9609517,2.7229524,9.05913,0,0,1
12827,0.08541704,3.1102798,5.052713,0,0,1
12828,0.2436475,4.000597,5.7036214,1,0,1
12829,0.20028855,6.1396937,7.8485937,1,1,1
12830,0.19046125,9.061199,11.348774,1,1,1
12831,0.38119116,3.7736,8.419119,1,0,1
12832,0.41071323,4.047163,9.006155,1,0,1
12833,0.46498924,4.9398565,9.681192,1,0,1
12834,0.6386391,2.73402,5.3996854,0,0,1
12835,-0.16677591,3.9051025,10.256379,0,0,1
12836,2.2210674,6.4094243,10.744739,1,0,1
12837,0.21483773,8.7098255,10.619504,1,1,1
12838,0.3703719,5.9077277,10.078128,1,0,1
12839,0.38062334,5.7836523,10.388836,1,0,1
12840,0.3650643,4.650077,10.361249,0,0,1
12841,0.28779578,2.465298,6.598384,0,0,1
12842,0.13169043,3.6566877,7.124511,0,0,1
12843,1.6972798,7.1455913,11.160669,1,0,1
12844,0.55677766,7.3361316,8.885493,0,0,1
12845,0.3978944,6.086431,7.9153695,1,0,1
12846,0.4206965,4.198817,9.47618,1,0,1
12847,0.46696922,3.9286127,8.4238205,1,0,1
12848,0.30179867,6.0095925,9.127946,0,0,1
12849,-0.17843084,10.579299,13.446579,0,0,1
12850,1.4440855,7.995831,11.891605,0,0,1
12851,0.64041185,8.733855,9.91212,0,0,1
12852,0.4420123,7.2061496,8.736249,1,0,1
12853,0.4342034,6.7196574,8.761554,1,0,1
12854,0.27928486,6.455297,11.852184,1,0,1
12855,0.29067805,5.592627,10.608579,0,0,1
12856,0.43399593,5.310877,9.687881,1,0,1
12857,0.5235589,6.5130258,9.844869,0,0,1
12858,0.38293037,12.299286,13.966903,0,0,1
12859,-0.46431836,16.857338,24.882647,0,0,1
12860,1.3397245,8.075977,12.717298,0,0,1
12861,0.8138616,9.87686,10.83728,0,0,1
12862,0.49682325,7.753964,9.222566,1,0,1
12863,0.43311977,6.6110907,8.600518,1,0,1
12864,0.30998358,5.926061,8.148105,1,0,1
12865,0.33964851,7.6121745,12.95926,1,0,1
12866,0.32094204,7.157228,12.272619,1,0,1
12867,0.51332366,3.8224485,8.63954,0,0,1
12868,0.64415956,4.9613953,8.54377,0,0,1
12869,0.9202933,6.396229,10.368648,0,0,1
12870,0.89279217,7.27896,12.693809,0,0,1
12871,0.6767792,9.300659,10.684828,1,1,1
12872,0.4752814,7.1654983,8.88931,1,0,1
12873,0.42360467,6.141962,8.103125,1,0,1
12874,0.30092043,6.575017,8.453923,1,0,1
12875,0.015891768,7.619569,8.443337,0,0,1
12876,0.09234773,7.6900134,8.08157,0,0,1
12877,0.3967057,7.2782936,12.61707,1,0,1
12878,0.34213403,6.9297204,12.578102,1,0,1
12879,0.35352105,6.663578,12.051765,1,0,1
12880,0.83326286,7.1136622,12.649423,0,0,1
12881,0.44949943,9.226851,10.980649,0,0,1
12882,0.44077072,7.721115,9.587543,1,0,1
12883,0.3391033,6.8663936,8.936774,1,0,1
12884,0.24217312,7.457802,9.170812,0,0,1
12885,0.40360382,6.974345,12.420835,1,0,1
12886,0.45979595,6.446194,12.013768,1,0,1
12887,0.46550113,6.170733,11.692571,1,0,1
12888,0.5759591,4.688131,10.573297,1,0,1
12889,0.85274655,-0.8196023,4.277017,1,0,1
12890,0.56059545,2.3805277,4.3801513,1,0,1
12891,2.819901,8.876816,11.369066,0,0,1
12892,0.5568068,10.856788,12.545624,0,0,1
12893,0.41325918,9.8351755,11.810569,0,0,1
12894,0.35914224,9.39201,11.566613,1,1,1
12895,0.26297158,8.913564,11.263477,1,0,1
12896,0.18401115,9.517986,11.182346,0,0,1
12897,0.30078933,6.260003,11.161091,1,0,1
12898,0.3546198,5.8552027,11.037592,1,0,1
12899,0.42097023,5.2953763,10.662057,1,0,1
12900,0.49557287,5.091235,10.669209,1,0,1
12901,0.68044984,4.413829,10.293853,1,0,1
12902,0.855807,1.0951859,7.8768044,1,0,1
12903,0.71531475,0.122443296,5.411408,1,0,1
12904,0.4497553,1.824535,3.8000116,1,0,1
12905,0.24481037,3.388532,5.465813,0,0,1
12906,-1.1510475,9.214689,14.343449,0,0,1
12907,1.1048859,9.0495,13.2794075,0,0,1
12908,0.258253,12.052532,12.745529,0,0,1
12909,0.4453508,11.22935,13.088506,1,1,1
12910,0.26937857,12.116633,14.420027,1,1,1
12911,0.21152341,12.476361,14.70354,1,1,1
12912,0.1464539,13.960611,15.5554495,0,0,1
12913,0.32238513,5.235398,10.091983,1,0,1
12914,0.4312997,4.593833,9.914922,1,0,1
12915,0.54992205,4.035934,9.852457,1,0,1
12916,0.6393988,1.6509686,7.7303405,1,0,1
12917,0.50617206,0.18672729,5.5060067,1,0,1
12918,0.36169183,-0.62662,3.0696244,1,0,1
12919,0.2583295,-0.8707085,2.9100304,0,0,1
12920,0.015295634,1.0314761,6.8508105,0,0,1
12921,0.56667084,8.418546,12.915921,0,0,1
12922,0.34056476,12.187055,13.966614,0,0,1
12923,0.39081746,13.946489,16.347813,1,1,1
12924,0.21953927,17.38777,19.823515,1,0,1
12925,0.16991286,20.960442,23.410147,0,0,1
12926,0.31291413,6.2881775,10.2960005,1,0,1
12927,0.39892438,5.0648894,9.906121,1,0,1
12928,0.70040977,3.0423057,8.445416,1,0,1
12929,0.5850633,2.1798594,7.341649,1,0,1
12930,0.55212957,2.069187,6.147181,1,0,1
12931,0.42233467,-0.09878637,3.8198102,1,0,1
12932,0.49939582,-2.1570237,2.2481236,1,0,1
12933,0.21409416,8.70223,13.998075,0,0,1
12934,0.44743115,14.758035,17.53721,1,1,1
12935,0.38468412,19.863218,22.477964,1,1,1
12936,0.45822108,5.6863775,10.694283,1,0,1
12937,0.6170404,1.2259477,6.442458,1,0,1
12938,0.71821433,1.7445586,6.489707,1,0,1
12939,0.6961242,2.2506814,6.6259065,1,0,1
12940,0.6920526,0.9953526,5.6012254,1,0,1
12941,0.28806978,8.863066,14.214555,0,0,1
12942,0.2836895,17.11251,19.726748,1,1,1
12943,0.27967176,22.665154,24.705046,1,1,1
12944,0.55906916,5.133606,10.709832,1,0,1
12945,0.5891722,5.0422983,10.790399,1,0,1
12946,0.5385132,4.225445,10.055485,1,0,1
12947,0.50384986,2.5443556,8.80586,1,0,1
12948,0.4136553,1.0181324,7.3236933,1,0,1
